"CONSUMER_ID","SKU_ID","FIRST_PURCHASE_DATE","LAST_PURCHASE_DATE","PURCHASE_COUNT","IS_REPEAT"
"CONS000461","SKU001","2025-12-17","2025-12-17",1,false
"CONS000462","SKU001","2025-12-21","2025-12-29",2,true
"CONS000463","SKU002","2025-12-08","2025-12-26",2,true
"CONS000464","SKU002","2025-12-15","2025-12-15",1,false
"CONS000465","SKU002","2025-12-15","2025-12-15",1,false
"CONS000466","SKU002","2025-12-06","2025-12-06",1,false
"CONS000467","SKU002","2025-12-01","2025-12-15",2,true
"CONS000468","SKU002","2025-12-16","2025-12-27",2,true
"CONS000469","SKU001","2025-12-04","2025-12-04",1,false
"CONS000470","SKU002","2025-12-21","2025-12-21",1,false
"CONS000471","SKU001","2025-12-08","2025-12-26",4,true
"CONS000472","SKU001","2025-12-18","2025-12-18",1,false
"CONS000473","SKU002","2025-12-14","2025-12-14",1,false
"CONS000474","SKU002","2025-12-11","2025-12-11",1,false
"CONS000475","SKU002","2025-12-03","2025-12-03",1,false
"CONS000476","SKU001","2025-12-17","2026-01-03",3,true
"CONS000477","SKU001","2025-12-17","2025-12-31",3,true
"CONS000478","SKU001","2025-12-12","2025-12-12",1,false
"CONS000479","SKU001","2025-12-18","2025-12-18",1,false
"CONS000480","SKU002","2025-12-06","2025-12-06",1,false
"CONS000481","SKU002","2025-12-08","2025-12-08",1,false
"CONS000482","SKU002","2025-12-05","2025-12-05",1,false
"CONS000483","SKU002","2025-12-20","2025-12-20",1,false
"CONS000484","SKU002","2025-12-05","2025-12-05",1,false
"CONS000485","SKU001","2025-12-12","2025-12-12",1,false
"CONS000486","SKU002","2025-12-13","2025-12-13",1,false
"CONS000487","SKU002","2025-12-14","2025-12-14",1,false
"CONS000488","SKU002","2025-12-04","2025-12-04",1,false
"CONS000489","SKU002","2025-12-08","2025-12-08",1,false
"CONS000490","SKU002","2025-12-01","2025-12-01",1,false
"CONS000491","SKU001","2025-12-01","2025-12-01",1,false
"CONS000492","SKU001","2025-12-14","2025-12-14",1,false
"CONS000493","SKU002","2025-12-16","2025-12-16",1,false
"CONS000494","SKU002","2025-12-21","2025-12-21",1,false
"CONS000495","SKU002","2025-12-03","2025-12-20",2,true
"CONS000496","SKU002","2025-12-06","2025-12-06",1,false
"CONS000497","SKU001","2025-12-15","2025-12-27",2,true
"CONS000498","SKU001","2025-12-07","2025-12-07",1,false
"CONS000499","SKU002","2025-12-20","2026-01-07",2,true
"CONS000500","SKU002","2025-12-13","2025-12-13",1,false
"CONS000501","SKU001","2025-12-18","2026-01-06",4,true
"CONS000502","SKU001","2025-12-12","2025-12-19",2,true
"CONS000503","SKU002","2025-12-12","2025-12-12",1,false
"CONS000504","SKU001","2025-12-18","2025-12-18",1,false
"CONS000505","SKU002","2025-12-01","2025-12-01",1,false
"CONS000506","SKU001","2025-12-16","2025-12-16",1,false
"CONS000507","SKU002","2025-12-01","2025-12-01",1,false
"CONS000508","SKU001","2025-12-07","2025-12-20",2,true
"CONS000509","SKU001","2025-12-09","2025-12-28",3,true
"CONS000510","SKU001","2025-12-02","2025-12-02",1,false
"CONS000511","SKU001","2025-12-02","2025-12-02",1,false
"CONS000512","SKU002","2025-12-06","2025-12-06",1,false
"CONS000513","SKU001","2025-12-17","2025-12-17",1,false
"CONS000514","SKU002","2025-12-04","2025-12-04",1,false
"CONS000515","SKU002","2025-12-20","2025-12-20",1,false
"CONS000516","SKU001","2025-12-02","2025-12-02",1,false
"CONS000517","SKU001","2025-12-12","2026-01-02",3,true
"CONS000518","SKU002","2025-12-13","2026-01-02",2,true
"CONS000519","SKU001","2025-12-01","2025-12-10",3,true
"CONS000520","SKU002","2025-12-16","2026-01-03",2,true
"CONS000521","SKU001","2025-12-07","2025-12-07",1,false
"CONS000522","SKU002","2025-12-12","2025-12-12",1,false
"CONS000523","SKU001","2025-12-01","2025-12-01",1,false
"CONS000524","SKU002","2025-12-07","2025-12-07",1,false
"CONS000525","SKU002","2025-12-18","2025-12-18",1,false
"CONS000526","SKU001","2025-12-10","2025-12-31",4,true
"CONS000527","SKU002","2025-12-05","2025-12-05",1,false
"CONS000528","SKU002","2025-12-02","2025-12-02",1,false
"CONS000529","SKU002","2025-12-11","2025-12-11",1,false
"CONS000530","SKU001","2025-12-13","2025-12-29",3,true
"CONS000531","SKU001","2025-12-12","2025-12-24",2,true
"CONS000532","SKU001","2025-12-02","2025-12-22",3,true
"CONS000533","SKU001","2025-12-07","2025-12-19",3,true
"CONS000534","SKU002","2025-12-13","2025-12-13",1,false
"CONS000535","SKU001","2025-12-07","2025-12-07",1,false
"CONS000536","SKU002","2025-12-15","2025-12-15",1,false
"CONS000537","SKU001","2025-12-06","2025-12-16",2,true
"CONS000538","SKU002","2025-12-04","2025-12-04",1,false
"CONS000539","SKU002","2025-12-10","2025-12-10",1,false
"CONS000540","SKU001","2025-12-09","2025-12-26",3,true
"CONS000541","SKU002","2025-12-19","2025-12-19",1,false
"CONS000542","SKU002","2025-12-15","2025-12-15",1,false
"CONS000543","SKU002","2025-12-18","2025-12-18",1,false
"CONS000544","SKU002","2025-12-18","2025-12-18",1,false
"CONS000545","SKU001","2025-12-05","2025-12-15",3,true
"CONS000546","SKU001","2025-12-02","2025-12-02",1,false
"CONS000547","SKU001","2025-12-01","2025-12-01",1,false
"CONS000548","SKU001","2025-12-20","2025-12-20",1,false
"CONS000549","SKU002","2025-12-05","2025-12-05",1,false
"CONS000550","SKU002","2025-12-04","2025-12-04",1,false
"CONS000551","SKU002","2025-12-18","2026-01-08",2,true
"CONS000552","SKU001","2025-12-14","2025-12-14",1,false
"CONS000553","SKU001","2025-12-10","2025-12-31",2,true
"CONS000554","SKU002","2025-12-03","2025-12-03",1,false
"CONS000555","SKU002","2025-12-16","2025-12-16",1,false
"CONS000556","SKU001","2025-12-21","2025-12-21",1,false
"CONS000557","SKU001","2025-12-20","2025-12-20",1,false
"CONS000558","SKU001","2025-12-21","2026-01-08",3,true
"CONS000559","SKU001","2025-12-21","2026-01-04",2,true
"CONS000560","SKU001","2025-12-11","2025-12-22",4,true
"CONS000561","SKU002","2025-12-14","2025-12-14",1,false
"CONS000562","SKU001","2025-12-05","2025-12-24",3,true
"CONS000563","SKU001","2025-12-17","2025-12-17",1,false
"CONS000564","SKU002","2025-12-12","2025-12-12",1,false
"CONS000565","SKU001","2025-12-17","2025-12-17",1,false
"CONS000566","SKU002","2025-12-16","2025-12-16",1,false
"CONS000567","SKU002","2025-12-03","2025-12-03",1,false
"CONS000568","SKU002","2025-12-04","2025-12-04",1,false
"CONS000569","SKU001","2025-12-06","2025-12-25",2,true
"CONS000570","SKU002","2025-12-16","2025-12-16",1,false
"CONS000571","SKU002","2025-12-05","2025-12-05",1,false
"CONS000572","SKU002","2025-12-19","2025-12-19",1,false
"CONS000573","SKU001","2025-12-11","2025-12-11",1,false
"CONS000574","SKU002","2025-12-09","2025-12-09",1,false
"CONS000575","SKU002","2025-12-13","2026-01-02",2,true
"CONS000576","SKU001","2025-12-04","2025-12-19",2,true
"CONS000577","SKU001","2025-12-04","2025-12-19",2,true
"CONS000578","SKU002","2025-12-13","2025-12-13",1,false
"CONS000579","SKU001","2025-12-06","2025-12-06",1,false
"CONS000580","SKU001","2025-12-20","2025-12-20",1,false
"CONS000581","SKU002","2025-12-15","2026-01-04",2,true
"CONS000582","SKU002","2025-12-14","2025-12-24",2,true
"CONS000583","SKU002","2025-12-13","2025-12-13",1,false
"CONS000584","SKU001","2025-12-11","2025-12-11",1,false
"CONS000585","SKU001","2025-12-21","2025-12-21",1,false
"CONS000586","SKU001","2025-12-03","2025-12-19",4,true
"CONS000587","SKU001","2025-12-01","2025-12-20",2,true
"CONS000588","SKU001","2025-12-01","2025-12-01",1,false
"CONS000589","SKU001","2025-12-18","2025-12-18",1,false
"CONS000590","SKU001","2025-12-18","2025-12-18",1,false
"CONS000591","SKU001","2025-12-01","2025-12-10",3,true
"CONS000592","SKU001","2025-12-04","2025-12-24",4,true
"CONS000593","SKU001","2025-12-21","2026-01-05",2,true
"CONS000594","SKU002","2025-12-20","2025-12-20",1,false
"CONS000595","SKU002","2025-12-21","2025-12-21",1,false
"CONS000596","SKU001","2025-12-02","2025-12-02",1,false
"CONS000597","SKU002","2025-12-15","2025-12-15",1,false
"CONS000598","SKU002","2025-12-18","2025-12-18",1,false
"CONS000599","SKU001","2025-12-10","2025-12-10",1,false
"CONS000600","SKU001","2025-12-13","2025-12-13",1,false
"CONS000601","SKU001","2025-12-19","2026-01-03",3,true
"CONS000602","SKU002","2025-12-20","2025-12-20",1,false
"CONS000603","SKU002","2025-12-03","2025-12-03",1,false
"CONS000604","SKU001","2025-12-14","2026-01-02",4,true
"CONS000605","SKU001","2025-12-17","2025-12-17",1,false
"CONS000606","SKU001","2025-12-15","2025-12-31",4,true
"CONS000607","SKU002","2025-12-14","2025-12-14",1,false
"CONS000608","SKU001","2025-12-07","2025-12-21",4,true
"CONS000609","SKU001","2025-12-02","2025-12-21",3,true
"CONS000610","SKU002","2025-12-07","2025-12-07",1,false
"CONS000611","SKU002","2025-12-10","2025-12-10",1,false
"CONS000612","SKU002","2025-12-05","2025-12-05",1,false
"CONS000613","SKU001","2025-12-09","2025-12-27",4,true
"CONS000614","SKU001","2025-12-14","2025-12-14",1,false
"CONS000615","SKU001","2025-12-18","2025-12-18",1,false
"CONS000616","SKU001","2025-12-15","2025-12-15",1,false
"CONS000617","SKU002","2025-12-06","2025-12-06",1,false
"CONS000618","SKU001","2025-12-09","2025-12-09",1,false
"CONS000619","SKU002","2025-12-14","2025-12-14",1,false
"CONS000620","SKU002","2025-12-14","2025-12-14",1,false
"CONS000621","SKU002","2025-12-15","2025-12-15",1,false
"CONS000622","SKU001","2025-12-17","2025-12-17",1,false
"CONS000623","SKU001","2025-12-19","2026-01-03",2,true
"CONS000624","SKU001","2025-12-11","2025-12-11",1,false
"CONS000625","SKU001","2025-12-17","2025-12-30",4,true
"CONS000626","SKU002","2025-12-20","2025-12-29",2,true
"CONS000627","SKU002","2025-12-12","2025-12-12",1,false
"CONS000628","SKU002","2025-12-13","2025-12-13",1,false
"CONS000629","SKU002","2025-12-05","2025-12-05",1,false
"CONS000630","SKU002","2025-12-03","2025-12-03",1,false
"CONS000631","SKU002","2025-12-13","2025-12-13",1,false
"CONS000632","SKU001","2025-12-06","2025-12-06",1,false
"CONS000633","SKU002","2025-12-06","2025-12-06",1,false
"CONS000634","SKU002","2025-12-07","2025-12-07",1,false
"CONS000635","SKU001","2025-12-16","2025-12-16",1,false
"CONS000636","SKU001","2025-12-05","2025-12-05",1,false
"CONS000637","SKU001","2025-12-06","2025-12-06",1,false
"CONS000638","SKU002","2025-12-16","2026-01-02",2,true
"CONS000639","SKU001","2025-12-06","2025-12-27",4,true
"CONS000640","SKU001","2025-12-04","2025-12-04",1,false
"CONS000641","SKU002","2025-12-07","2025-12-07",1,false
"CONS000642","SKU002","2025-12-13","2025-12-13",1,false
"CONS000643","SKU001","2025-12-15","2025-12-25",3,true
"CONS000644","SKU001","2025-12-09","2025-12-09",1,false
"CONS000645","SKU002","2025-12-18","2025-12-18",1,false
"CONS000646","SKU001","2025-12-18","2026-01-04",2,true
"CONS000647","SKU002","2025-12-13","2025-12-13",1,false
"CONS000648","SKU002","2025-12-13","2025-12-13",1,false
"CONS000649","SKU002","2025-12-01","2025-12-01",1,false
"CONS000650","SKU002","2025-12-08","2025-12-17",2,true
"CONS000651","SKU001","2025-12-13","2025-12-31",4,true
"CONS000652","SKU001","2025-12-16","2026-01-05",2,true
"CONS000653","SKU002","2025-12-07","2025-12-07",1,false
"CONS000654","SKU001","2025-12-09","2025-12-09",1,false
"CONS000655","SKU001","2025-12-12","2025-12-12",1,false
"CONS000656","SKU002","2025-12-16","2025-12-16",1,false
"CONS000657","SKU002","2025-12-10","2025-12-10",1,false
"CONS000658","SKU001","2025-12-04","2025-12-04",1,false
"CONS000659","SKU002","2025-12-07","2025-12-07",1,false
"CONS000660","SKU001","2025-12-08","2025-12-08",1,false
"CONS000661","SKU001","2025-12-14","2026-01-01",3,true
"CONS000662","SKU002","2025-12-08","2025-12-08",1,false
"CONS000663","SKU001","2025-12-11","2025-12-11",1,false
"CONS000664","SKU002","2025-12-03","2025-12-03",1,false
"CONS000665","SKU001","2025-12-04","2025-12-04",1,false
"CONS000666","SKU002","2025-12-12","2025-12-12",1,false
"CONS000667","SKU002","2025-12-04","2025-12-04",1,false
"CONS000668","SKU002","2025-12-06","2025-12-06",1,false
"CONS000669","SKU002","2025-12-06","2025-12-06",1,false
"CONS000670","SKU001","2025-12-13","2025-12-24",3,true
"CONS000671","SKU002","2025-12-03","2025-12-03",1,false
"CONS000672","SKU001","2025-12-20","2026-01-09",3,true
"CONS000673","SKU002","2025-12-05","2025-12-05",1,false
"CONS000674","SKU001","2025-12-13","2025-12-13",1,false
"CONS000675","SKU001","2025-12-14","2026-01-03",2,true
"CONS000676","SKU002","2025-12-02","2025-12-02",1,false
"CONS000677","SKU001","2025-12-15","2025-12-27",4,true
"CONS000678","SKU002","2025-12-02","2025-12-02",1,false
"CONS000679","SKU002","2025-12-05","2025-12-05",1,false
"CONS000680","SKU002","2025-12-20","2025-12-20",1,false
"CONS000681","SKU001","2025-12-02","2025-12-02",1,false
"CONS000682","SKU002","2025-12-20","2025-12-20",1,false
"CONS000683","SKU001","2025-12-11","2025-12-21",4,true
"CONS000684","SKU002","2025-12-11","2025-12-11",1,false
"CONS000685","SKU002","2025-12-15","2025-12-15",1,false
"CONS000686","SKU002","2025-12-09","2025-12-22",2,true
"CONS000687","SKU001","2025-12-13","2025-12-13",1,false
"CONS000688","SKU001","2025-12-14","2026-01-02",3,true
"CONS000689","SKU002","2025-12-06","2025-12-06",1,false
"CONS000690","SKU001","2025-12-11","2025-12-11",1,false
"CONS000691","SKU002","2025-12-19","2025-12-19",1,false
"CONS000692","SKU001","2025-12-08","2025-12-27",3,true
"CONS000693","SKU001","2025-12-15","2025-12-15",1,false
"CONS000694","SKU001","2025-12-14","2025-12-26",2,true
"CONS000695","SKU001","2025-12-17","2025-12-17",1,false
"CONS000696","SKU002","2025-12-09","2025-12-09",1,false
"CONS000697","SKU001","2025-12-05","2025-12-05",1,false
"CONS000698","SKU001","2025-12-08","2025-12-08",1,false
"CONS000699","SKU001","2025-12-21","2026-01-02",4,true
"CONS000700","SKU002","2025-12-02","2025-12-02",1,false
"CONS000701","SKU002","2025-12-13","2025-12-13",1,false
"CONS000702","SKU002","2025-12-05","2025-12-20",2,true
"CONS000703","SKU002","2025-12-19","2025-12-19",1,false
"CONS000704","SKU002","2025-12-11","2025-12-29",2,true
"CONS000705","SKU001","2025-12-11","2025-12-11",1,false
"CONS000706","SKU002","2025-12-20","2025-12-20",1,false
"CONS000707","SKU002","2025-12-10","2025-12-10",1,false
"CONS000708","SKU001","2025-12-06","2025-12-06",1,false
"CONS000709","SKU001","2025-12-09","2025-12-26",3,true
"CONS000710","SKU002","2025-12-07","2025-12-07",1,false
"CONS000711","SKU001","2025-12-13","2025-12-13",1,false
"CONS000712","SKU002","2025-12-19","2025-12-19",1,false
"CONS000713","SKU002","2025-12-10","2025-12-21",2,true
"CONS000714","SKU001","2025-12-03","2025-12-03",1,false
"CONS000715","SKU001","2025-12-14","2025-12-14",1,false
"CONS000716","SKU001","2025-12-05","2025-12-24",3,true
"CONS000717","SKU002","2025-12-21","2025-12-21",1,false
"CONS000718","SKU002","2025-12-07","2025-12-07",1,false
"CONS000719","SKU002","2025-12-10","2025-12-24",2,true
"CONS000720","SKU002","2025-12-18","2025-12-18",1,false
"CONS000721","SKU001","2025-12-15","2025-12-15",1,false
"CONS000722","SKU001","2025-12-06","2025-12-06",1,false
"CONS000723","SKU002","2025-12-02","2025-12-02",1,false
"CONS000724","SKU002","2025-12-19","2025-12-19",1,false
"CONS000725","SKU002","2025-12-17","2025-12-30",2,true
"CONS000726","SKU002","2025-12-17","2025-12-17",1,false
"CONS000727","SKU001","2025-12-11","2025-12-11",1,false
"CONS000728","SKU001","2025-12-08","2025-12-08",1,false
"CONS000729","SKU002","2025-12-12","2025-12-12",1,false
"CONS000730","SKU001","2025-12-07","2025-12-07",1,false
"CONS000731","SKU002","2025-12-02","2025-12-02",1,false
"CONS000732","SKU002","2025-12-12","2025-12-12",1,false
"CONS000733","SKU001","2025-12-13","2025-12-27",4,true
"CONS000734","SKU001","2025-12-17","2025-12-17",1,false
"CONS000735","SKU002","2025-12-10","2025-12-10",1,false
"CONS000736","SKU001","2025-12-04","2025-12-04",1,false
"CONS000737","SKU002","2025-12-08","2025-12-08",1,false
"CONS000738","SKU002","2025-12-20","2025-12-20",1,false
"CONS000739","SKU002","2025-12-11","2025-12-11",1,false
"CONS000740","SKU001","2025-12-10","2025-12-27",4,true
"CONS000741","SKU002","2025-12-05","2025-12-05",1,false
"CONS000742","SKU002","2025-12-14","2025-12-14",1,false
"CONS000743","SKU002","2025-12-09","2025-12-09",1,false
"CONS000744","SKU002","2025-12-16","2025-12-16",1,false
"CONS000745","SKU002","2025-12-04","2025-12-04",1,false
"CONS000746","SKU002","2025-12-17","2025-12-17",1,false
"CONS000747","SKU002","2025-12-16","2025-12-16",1,false
"CONS000748","SKU001","2025-12-01","2025-12-09",2,true
"CONS000749","SKU001","2025-12-13","2025-12-20",2,true
"CONS000750","SKU001","2025-12-21","2025-12-31",2,true
"CONS000751","SKU002","2025-12-03","2025-12-03",1,false
"CONS000752","SKU001","2025-12-09","2025-12-17",3,true
"CONS000753","SKU001","2025-12-17","2025-12-17",1,false
"CONS000754","SKU002","2025-12-13","2025-12-13",1,false
"CONS000755","SKU001","2025-12-07","2025-12-17",2,true
"CONS000756","SKU002","2025-12-10","2025-12-10",1,false
"CONS000757","SKU001","2025-12-12","2025-12-23",2,true
"CONS000758","SKU002","2025-12-01","2025-12-01",1,false
"CONS000759","SKU001","2025-12-20","2026-01-04",2,true
"CONS000760","SKU002","2025-12-09","2025-12-09",1,false
"CONS000761","SKU001","2025-12-13","2025-12-13",1,false
"CONS000762","SKU002","2025-12-05","2025-12-05",1,false
"CONS000763","SKU002","2025-12-11","2025-12-11",1,false
"CONS000764","SKU002","2025-12-20","2025-12-20",1,false
"CONS000765","SKU001","2025-12-18","2025-12-18",1,false
"CONS000766","SKU001","2025-12-11","2025-12-11",1,false
"CONS000767","SKU002","2025-12-06","2025-12-06",1,false
"CONS000768","SKU002","2025-12-14","2025-12-14",1,false
"CONS000769","SKU001","2025-12-16","2025-12-16",1,false
"CONS000770","SKU001","2025-12-15","2025-12-24",4,true
"CONS000771","SKU002","2025-12-14","2025-12-14",1,false
"CONS000772","SKU002","2025-12-06","2025-12-06",1,false
"CONS000773","SKU001","2025-12-12","2025-12-12",1,false
"CONS000774","SKU001","2025-12-13","2025-12-22",2,true
"CONS000775","SKU001","2025-12-14","2025-12-26",2,true
"CONS000776","SKU001","2025-12-04","2025-12-04",1,false
"CONS000777","SKU002","2025-12-14","2025-12-14",1,false
"CONS000778","SKU002","2025-12-16","2025-12-30",2,true
"CONS000779","SKU001","2025-12-21","2026-01-11",3,true
"CONS000780","SKU002","2025-12-12","2025-12-12",1,false
"CONS000781","SKU002","2025-12-03","2025-12-11",2,true
"CONS000782","SKU001","2025-12-04","2025-12-04",1,false
"CONS000783","SKU002","2025-12-06","2025-12-24",2,true
"CONS000784","SKU002","2025-12-07","2025-12-07",1,false
"CONS000785","SKU002","2025-12-17","2025-12-17",1,false
"CONS000786","SKU002","2025-12-20","2025-12-20",1,false
"CONS000787","SKU002","2025-12-13","2025-12-13",1,false
"CONS000788","SKU002","2025-12-09","2025-12-09",1,false
"CONS000789","SKU001","2025-12-20","2026-01-02",4,true
"CONS000790","SKU002","2025-12-16","2025-12-16",1,false
"CONS000791","SKU002","2025-12-11","2025-12-11",1,false
"CONS000792","SKU001","2025-12-06","2025-12-14",3,true
"CONS000793","SKU002","2025-12-17","2025-12-17",1,false
"CONS000794","SKU002","2025-12-20","2025-12-20",1,false
"CONS000795","SKU002","2025-12-09","2025-12-09",1,false
"CONS000796","SKU002","2025-12-17","2025-12-17",1,false
"CONS000797","SKU001","2025-12-15","2025-12-15",1,false
"CONS000798","SKU002","2025-12-06","2025-12-06",1,false
"CONS000799","SKU001","2025-12-08","2025-12-08",1,false
"CONS000800","SKU001","2025-12-17","2025-12-25",2,true
"CONS000801","SKU001","2025-12-18","2025-12-18",1,false
"CONS000802","SKU002","2025-12-14","2025-12-14",1,false
"CONS000803","SKU001","2025-12-03","2025-12-13",3,true
"CONS000804","SKU001","2025-12-08","2025-12-08",1,false
"CONS000805","SKU001","2025-12-11","2025-12-20",4,true
