"STORE_ID","RETAILER","REGION","STATE","CITY","LATITUDE","LONGITUDE","LOCATION"
"STORE00179","Kroger","Midwest","OH","Columbus",40.381,-82.889,"{""coordinates"":[-8.288900000000000e+01,4.038100000000000e+01],""type"":""Point""}"
"STORE00180","Kroger","Midwest","OH","Columbus",40.061,-83.819,"{""coordinates"":[-8.381900000000000e+01,4.006100000000000e+01],""type"":""Point""}"
"STORE00181","Kroger","Midwest","OH","Columbus",40.651,-82.309,"{""coordinates"":[-8.230900000000000e+01,4.065100000000000e+01],""type"":""Point""}"
"STORE00182","Kroger","Midwest","OH","Columbus",39.111,-82.619,"{""coordinates"":[-8.261900000000000e+01,3.911100000000000e+01],""type"":""Point""}"
"STORE00183","Kroger","Midwest","OH","Columbus",39.971,-82.279,"{""coordinates"":[-8.227900000000000e+01,3.997100000000000e+01],""type"":""Point""}"
"STORE00184","Kroger","Midwest","OH","Columbus",40.321,-82.909,"{""coordinates"":[-8.290900000000001e+01,4.032100000000000e+01],""type"":""Point""}"
"STORE00185","Kroger","Midwest","OH","Columbus",40.871,-83.749,"{""coordinates"":[-8.374900000000000e+01,4.087100000000000e+01],""type"":""Point""}"
"STORE00186","Kroger","Midwest","OH","Columbus",39.091,-82.039,"{""coordinates"":[-8.203900000000000e+01,3.909100000000000e+01],""type"":""Point""}"
"STORE00187","Kroger","Midwest","OH","Columbus",40.561,-82.969,"{""coordinates"":[-8.296899999999999e+01,4.056100000000000e+01],""type"":""Point""}"
"STORE00188","Kroger","Midwest","OH","Columbus",40.751,-83.649,"{""coordinates"":[-8.364900000000000e+01,4.075100000000000e+01],""type"":""Point""}"
"STORE00189","Kroger","Midwest","OH","Columbus",40.271,-83.029,"{""coordinates"":[-8.302900000000000e+01,4.027100000000000e+01],""type"":""Point""}"
"STORE00190","Kroger","Midwest","OH","Columbus",40.471,-83.969,"{""coordinates"":[-8.396899999999999e+01,4.047100000000000e+01],""type"":""Point""}"
"STORE00191","Kroger","Midwest","OH","Columbus",40.191,-82.529,"{""coordinates"":[-8.252900000000000e+01,4.019100000000000e+01],""type"":""Point""}"
"STORE00192","Kroger","Midwest","OH","Columbus",39.881,-83.239,"{""coordinates"":[-8.323900000000000e+01,3.988100000000000e+01],""type"":""Point""}"
"STORE00193","Kroger","Midwest","OH","Columbus",40.401,-83.599,"{""coordinates"":[-8.359900000000000e+01,4.040100000000000e+01],""type"":""Point""}"
"STORE00194","Kroger","Midwest","OH","Columbus",39.291,-83.849,"{""coordinates"":[-8.384900000000000e+01,3.929100000000000e+01],""type"":""Point""}"
"STORE00195","Kroger","Midwest","OH","Columbus",40.251,-83.159,"{""coordinates"":[-8.315900000000001e+01,4.025100000000000e+01],""type"":""Point""}"
"STORE00196","Kroger","Midwest","OH","Columbus",40.341,-83.539,"{""coordinates"":[-8.353900000000000e+01,4.034100000000000e+01],""type"":""Point""}"
"STORE00197","Kroger","Midwest","OH","Columbus",40.501,-83.599,"{""coordinates"":[-8.359900000000000e+01,4.050100000000000e+01],""type"":""Point""}"
"STORE00198","Kroger","Midwest","OH","Columbus",40.181,-83.349,"{""coordinates"":[-8.334900000000000e+01,4.018100000000000e+01],""type"":""Point""}"
"STORE00199","Kroger","Midwest","OH","Columbus",40.281,-83.049,"{""coordinates"":[-8.304900000000001e+01,4.028100000000000e+01],""type"":""Point""}"
"STORE00200","Kroger","Midwest","OH","Columbus",40.311,-83.579,"{""coordinates"":[-8.357899999999999e+01,4.031100000000000e+01],""type"":""Point""}"
"STORE00201","Kroger","Midwest","OH","Columbus",40.841,-82.429,"{""coordinates"":[-8.242900000000000e+01,4.084100000000000e+01],""type"":""Point""}"
"STORE00202","Kroger","Midwest","OH","Columbus",39.801,-83.939,"{""coordinates"":[-8.393899999999999e+01,3.980100000000000e+01],""type"":""Point""}"
"STORE00203","Kroger","Midwest","OH","Columbus",40.411,-83.979,"{""coordinates"":[-8.397900000000000e+01,4.041100000000000e+01],""type"":""Point""}"
"STORE00204","Kroger","Midwest","OH","Columbus",40.141,-82.049,"{""coordinates"":[-8.204900000000001e+01,4.014100000000000e+01],""type"":""Point""}"
"STORE00205","Kroger","Midwest","OH","Columbus",40.241,-82.819,"{""coordinates"":[-8.281900000000000e+01,4.024100000000000e+01],""type"":""Point""}"
"STORE00206","Kroger","Midwest","OH","Columbus",39.351,-82.049,"{""coordinates"":[-8.204900000000001e+01,3.935100000000000e+01],""type"":""Point""}"
"STORE00207","Kroger","Midwest","OH","Columbus",39.931,-82.079,"{""coordinates"":[-8.207899999999999e+01,3.993100000000000e+01],""type"":""Point""}"
"STORE00208","Kroger","Midwest","OH","Columbus",39.531,-82.829,"{""coordinates"":[-8.282899999999999e+01,3.953100000000000e+01],""type"":""Point""}"
"STORE00209","Kroger","Midwest","OH","Columbus",40.661,-83.539,"{""coordinates"":[-8.353900000000000e+01,4.066100000000000e+01],""type"":""Point""}"
"STORE00210","Kroger","Midwest","OH","Columbus",40.401,-82.749,"{""coordinates"":[-8.274900000000000e+01,4.040100000000000e+01],""type"":""Point""}"
"STORE00211","Kroger","Midwest","OH","Columbus",40.841,-81.999,"{""coordinates"":[-8.199900000000000e+01,4.084100000000000e+01],""type"":""Point""}"
"STORE00212","Kroger","Midwest","OH","Columbus",40.321,-83.279,"{""coordinates"":[-8.327900000000000e+01,4.032100000000000e+01],""type"":""Point""}"
"STORE00213","Kroger","Midwest","OH","Columbus",39.191,-82.949,"{""coordinates"":[-8.294900000000000e+01,3.919100000000000e+01],""type"":""Point""}"
"STORE00214","Kroger","Midwest","OH","Columbus",39.231,-82.309,"{""coordinates"":[-8.230900000000000e+01,3.923100000000000e+01],""type"":""Point""}"
"STORE00215","Kroger","Midwest","OH","Columbus",40.531,-82.719,"{""coordinates"":[-8.271899999999999e+01,4.053100000000000e+01],""type"":""Point""}"
"STORE00216","Kroger","Midwest","OH","Columbus",39.571,-83.519,"{""coordinates"":[-8.351900000000001e+01,3.957100000000000e+01],""type"":""Point""}"
"STORE00217","Kroger","Midwest","OH","Columbus",40.401,-82.259,"{""coordinates"":[-8.225900000000000e+01,4.040100000000000e+01],""type"":""Point""}"
"STORE00218","Kroger","Midwest","OH","Columbus",40.101,-83.159,"{""coordinates"":[-8.315900000000001e+01,4.010100000000000e+01],""type"":""Point""}"
"STORE00219","Kroger","Midwest","OH","Columbus",40.951,-82.709,"{""coordinates"":[-8.270900000000000e+01,4.095100000000000e+01],""type"":""Point""}"
"STORE00220","Kroger","Midwest","OH","Columbus",39.131,-83.349,"{""coordinates"":[-8.334900000000000e+01,3.913100000000000e+01],""type"":""Point""}"
"STORE00221","Kroger","Midwest","OH","Columbus",39.041,-82.549,"{""coordinates"":[-8.254900000000001e+01,3.904100000000000e+01],""type"":""Point""}"
"STORE00222","Kroger","Midwest","OH","Columbus",40.381,-82.459,"{""coordinates"":[-8.245900000000000e+01,4.038100000000000e+01],""type"":""Point""}"
"STORE00223","Kroger","Midwest","OH","Columbus",38.971,-83.329,"{""coordinates"":[-8.332899999999999e+01,3.897100000000000e+01],""type"":""Point""}"
"STORE00224","Kroger","Midwest","OH","Columbus",40.071,-82.299,"{""coordinates"":[-8.229900000000001e+01,4.007100000000000e+01],""type"":""Point""}"
"STORE00225","Kroger","Midwest","OH","Columbus",40.261,-82.329,"{""coordinates"":[-8.232899999999999e+01,4.026100000000000e+01],""type"":""Point""}"
"STORE00226","Kroger","Midwest","OH","Columbus",40.871,-83.009,"{""coordinates"":[-8.300900000000000e+01,4.087100000000000e+01],""type"":""Point""}"
"STORE00227","Kroger","Midwest","OH","Columbus",39.031,-82.459,"{""coordinates"":[-8.245900000000000e+01,3.903100000000000e+01],""type"":""Point""}"
"STORE00228","Kroger","Midwest","OH","Columbus",40.851,-83.809,"{""coordinates"":[-8.380900000000000e+01,4.085100000000000e+01],""type"":""Point""}"
"STORE00229","Kroger","Midwest","OH","Columbus",40.651,-83.789,"{""coordinates"":[-8.378900000000000e+01,4.065100000000000e+01],""type"":""Point""}"
"STORE00230","Kroger","Midwest","OH","Columbus",39.291,-83.619,"{""coordinates"":[-8.361900000000000e+01,3.929100000000000e+01],""type"":""Point""}"
"STORE00231","Kroger","Midwest","OH","Columbus",40.911,-83.439,"{""coordinates"":[-8.343899999999999e+01,4.091100000000000e+01],""type"":""Point""}"
"STORE00232","Kroger","Midwest","OH","Columbus",40.651,-82.969,"{""coordinates"":[-8.296899999999999e+01,4.065100000000000e+01],""type"":""Point""}"
"STORE00233","Kroger","Midwest","OH","Columbus",39.661,-82.619,"{""coordinates"":[-8.261900000000000e+01,3.966100000000000e+01],""type"":""Point""}"
"STORE00234","Kroger","Midwest","OH","Columbus",39.261,-82.589,"{""coordinates"":[-8.258900000000000e+01,3.926100000000000e+01],""type"":""Point""}"
"STORE00235","Kroger","Midwest","OH","Columbus",39.481,-82.979,"{""coordinates"":[-8.297900000000000e+01,3.948100000000000e+01],""type"":""Point""}"
"STORE00236","Kroger","Midwest","OH","Columbus",40.261,-83.949,"{""coordinates"":[-8.394900000000000e+01,4.026100000000000e+01],""type"":""Point""}"
"STORE00237","Kroger","Midwest","OH","Columbus",40.281,-83.649,"{""coordinates"":[-8.364900000000000e+01,4.028100000000000e+01],""type"":""Point""}"
"STORE00238","Kroger","Midwest","OH","Columbus",40.811,-82.419,"{""coordinates"":[-8.241900000000000e+01,4.081100000000000e+01],""type"":""Point""}"
"STORE00239","Kroger","Midwest","OH","Columbus",40.171,-82.869,"{""coordinates"":[-8.286900000000000e+01,4.017100000000000e+01],""type"":""Point""}"
"STORE00240","Kroger","Midwest","OH","Columbus",39.571,-83.109,"{""coordinates"":[-8.310899999999999e+01,3.957100000000000e+01],""type"":""Point""}"
"STORE00241","Kroger","Midwest","OH","Columbus",39.191,-82.089,"{""coordinates"":[-8.208900000000000e+01,3.919100000000000e+01],""type"":""Point""}"
"STORE00242","Kroger","Midwest","OH","Columbus",40.021,-83.399,"{""coordinates"":[-8.339900000000000e+01,4.002100000000000e+01],""type"":""Point""}"
"STORE00243","Kroger","Midwest","OH","Columbus",40.631,-83.009,"{""coordinates"":[-8.300900000000000e+01,4.063100000000000e+01],""type"":""Point""}"
"STORE00244","Kroger","Midwest","OH","Columbus",40.551,-83.699,"{""coordinates"":[-8.369900000000000e+01,4.055100000000000e+01],""type"":""Point""}"
"STORE00245","Kroger","Midwest","OH","Columbus",40.421,-83.469,"{""coordinates"":[-8.346899999999999e+01,4.042100000000000e+01],""type"":""Point""}"
"STORE00246","Kroger","Midwest","OH","Columbus",39.871,-83.949,"{""coordinates"":[-8.394900000000000e+01,3.987100000000000e+01],""type"":""Point""}"
"STORE00247","Kroger","Midwest","OH","Columbus",40.051,-82.749,"{""coordinates"":[-8.274900000000000e+01,4.005100000000000e+01],""type"":""Point""}"
"STORE00248","Kroger","Midwest","OH","Columbus",39.771,-83.049,"{""coordinates"":[-8.304900000000001e+01,3.977100000000000e+01],""type"":""Point""}"
"STORE00249","Kroger","Midwest","OH","Columbus",39.741,-83.579,"{""coordinates"":[-8.357899999999999e+01,3.974100000000000e+01],""type"":""Point""}"
"STORE00250","Kroger","Midwest","OH","Columbus",40.751,-83.009,"{""coordinates"":[-8.300900000000000e+01,4.075100000000000e+01],""type"":""Point""}"
"STORE00251","Kroger","Midwest","OH","Columbus",40.341,-82.059,"{""coordinates"":[-8.205900000000000e+01,4.034100000000000e+01],""type"":""Point""}"
"STORE00252","Kroger","Midwest","OH","Columbus",40.071,-82.569,"{""coordinates"":[-8.256900000000000e+01,4.007100000000000e+01],""type"":""Point""}"
"STORE00253","Kroger","Midwest","OH","Columbus",40.681,-83.189,"{""coordinates"":[-8.318899999999999e+01,4.068100000000000e+01],""type"":""Point""}"
"STORE00254","Kroger","Midwest","OH","Columbus",40.631,-83.679,"{""coordinates"":[-8.367900000000000e+01,4.063100000000000e+01],""type"":""Point""}"
"STORE00255","Kroger","Midwest","OH","Columbus",39.901,-83.249,"{""coordinates"":[-8.324900000000000e+01,3.990100000000000e+01],""type"":""Point""}"
"STORE00256","Kroger","Midwest","OH","Columbus",40.611,-83.989,"{""coordinates"":[-8.398900000000000e+01,4.061100000000000e+01],""type"":""Point""}"
"STORE00257","Kroger","Midwest","OH","Columbus",39.421,-82.859,"{""coordinates"":[-8.285899999999999e+01,3.942100000000000e+01],""type"":""Point""}"
"STORE00258","Kroger","Midwest","OH","Columbus",39.791,-82.369,"{""coordinates"":[-8.236900000000000e+01,3.979100000000000e+01],""type"":""Point""}"
"STORE00259","Kroger","Midwest","OH","Columbus",40.251,-82.839,"{""coordinates"":[-8.283900000000000e+01,4.025100000000000e+01],""type"":""Point""}"
"STORE00260","Kroger","Midwest","OH","Columbus",39.651,-82.819,"{""coordinates"":[-8.281900000000000e+01,3.965100000000000e+01],""type"":""Point""}"
"STORE00261","Kroger","Midwest","OH","Columbus",39.271,-82.999,"{""coordinates"":[-8.299900000000000e+01,3.927100000000000e+01],""type"":""Point""}"
"STORE00262","Kroger","Midwest","OH","Columbus",39.991,-83.279,"{""coordinates"":[-8.327900000000000e+01,3.999100000000000e+01],""type"":""Point""}"
"STORE00263","Kroger","Midwest","OH","Columbus",39.671,-83.949,"{""coordinates"":[-8.394900000000000e+01,3.967100000000000e+01],""type"":""Point""}"
"STORE00264","Kroger","Midwest","OH","Columbus",40.281,-82.529,"{""coordinates"":[-8.252900000000000e+01,4.028100000000000e+01],""type"":""Point""}"
"STORE00265","Kroger","Midwest","OH","Columbus",39.091,-83.349,"{""coordinates"":[-8.334900000000000e+01,3.909100000000000e+01],""type"":""Point""}"
"STORE00266","Kroger","Midwest","OH","Columbus",39.241,-82.499,"{""coordinates"":[-8.249900000000000e+01,3.924100000000000e+01],""type"":""Point""}"
"STORE00267","Kroger","Midwest","OH","Columbus",40.051,-82.159,"{""coordinates"":[-8.215900000000001e+01,4.005100000000000e+01],""type"":""Point""}"
"STORE00268","Kroger","Midwest","OH","Columbus",40.651,-83.029,"{""coordinates"":[-8.302900000000000e+01,4.065100000000000e+01],""type"":""Point""}"
"STORE00269","Kroger","Midwest","OH","Columbus",39.831,-82.609,"{""coordinates"":[-8.260899999999999e+01,3.983100000000000e+01],""type"":""Point""}"
"STORE00270","Kroger","Midwest","OH","Columbus",39.941,-82.509,"{""coordinates"":[-8.250900000000000e+01,3.994100000000000e+01],""type"":""Point""}"
"STORE00271","Kroger","Midwest","OH","Columbus",40.411,-82.149,"{""coordinates"":[-8.214900000000000e+01,4.041100000000000e+01],""type"":""Point""}"
"STORE00272","Kroger","Midwest","OH","Columbus",39.121,-82.509,"{""coordinates"":[-8.250900000000000e+01,3.912100000000000e+01],""type"":""Point""}"
"STORE00273","Kroger","Midwest","OH","Columbus",40.461,-82.449,"{""coordinates"":[-8.244900000000000e+01,4.046100000000000e+01],""type"":""Point""}"
"STORE00274","Kroger","Midwest","OH","Columbus",39.211,-83.079,"{""coordinates"":[-8.307899999999999e+01,3.921100000000000e+01],""type"":""Point""}"
"STORE00275","Kroger","Midwest","OH","Columbus",39.451,-83.719,"{""coordinates"":[-8.371899999999999e+01,3.945100000000000e+01],""type"":""Point""}"
"STORE00276","Kroger","Midwest","OH","Columbus",40.301,-83.769,"{""coordinates"":[-8.376900000000001e+01,4.030100000000000e+01],""type"":""Point""}"
"STORE00277","Kroger","Midwest","OH","Columbus",39.481,-82.919,"{""coordinates"":[-8.291900000000000e+01,3.948100000000000e+01],""type"":""Point""}"
"STORE00278","Kroger","Midwest","OH","Columbus",39.261,-83.569,"{""coordinates"":[-8.356900000000000e+01,3.926100000000000e+01],""type"":""Point""}"
"STORE00279","Kroger","Midwest","OH","Columbus",39.201,-82.999,"{""coordinates"":[-8.299900000000000e+01,3.920100000000000e+01],""type"":""Point""}"
"STORE00280","Kroger","Midwest","OH","Columbus",39.451,-82.339,"{""coordinates"":[-8.233900000000000e+01,3.945100000000000e+01],""type"":""Point""}"
"STORE00281","Kroger","Midwest","OH","Columbus",39.141,-82.389,"{""coordinates"":[-8.238900000000000e+01,3.914100000000000e+01],""type"":""Point""}"
"STORE00282","Kroger","Midwest","OH","Columbus",39.361,-82.789,"{""coordinates"":[-8.278900000000000e+01,3.936100000000000e+01],""type"":""Point""}"
"STORE00283","Kroger","Midwest","OH","Columbus",39.631,-82.279,"{""coordinates"":[-8.227900000000000e+01,3.963100000000000e+01],""type"":""Point""}"
"STORE00284","Kroger","Midwest","OH","Columbus",39.621,-83.029,"{""coordinates"":[-8.302900000000000e+01,3.962100000000000e+01],""type"":""Point""}"
"STORE00285","Kroger","Midwest","OH","Columbus",39.721,-82.459,"{""coordinates"":[-8.245900000000000e+01,3.972100000000000e+01],""type"":""Point""}"
"STORE00286","Kroger","Midwest","OH","Columbus",40.291,-83.539,"{""coordinates"":[-8.353900000000000e+01,4.029100000000000e+01],""type"":""Point""}"
"STORE00287","Kroger","Midwest","OH","Columbus",40.021,-82.899,"{""coordinates"":[-8.289900000000000e+01,4.002100000000000e+01],""type"":""Point""}"
"STORE00288","Kroger","Midwest","OH","Columbus",39.041,-82.099,"{""coordinates"":[-8.209900000000000e+01,3.904100000000000e+01],""type"":""Point""}"
"STORE00289","Kroger","Midwest","OH","Columbus",40.161,-82.789,"{""coordinates"":[-8.278900000000000e+01,4.016100000000000e+01],""type"":""Point""}"
"STORE00290","Kroger","Midwest","OH","Columbus",39.091,-83.369,"{""coordinates"":[-8.336900000000000e+01,3.909100000000000e+01],""type"":""Point""}"
"STORE00291","Kroger","Midwest","OH","Columbus",39.251,-82.819,"{""coordinates"":[-8.281900000000000e+01,3.925100000000000e+01],""type"":""Point""}"
"STORE00292","Kroger","Midwest","OH","Columbus",40.871,-83.699,"{""coordinates"":[-8.369900000000000e+01,4.087100000000000e+01],""type"":""Point""}"
"STORE00293","Kroger","Midwest","OH","Columbus",39.691,-82.739,"{""coordinates"":[-8.273900000000000e+01,3.969100000000000e+01],""type"":""Point""}"
"STORE00294","Kroger","Midwest","OH","Columbus",40.151,-83.009,"{""coordinates"":[-8.300900000000000e+01,4.015100000000000e+01],""type"":""Point""}"
"STORE00295","Kroger","Midwest","OH","Columbus",40.441,-83.939,"{""coordinates"":[-8.393899999999999e+01,4.044100000000000e+01],""type"":""Point""}"
"STORE00296","Kroger","Midwest","OH","Columbus",40.211,-82.059,"{""coordinates"":[-8.205900000000000e+01,4.021100000000000e+01],""type"":""Point""}"
"STORE00297","Kroger","Midwest","OH","Columbus",40.651,-82.949,"{""coordinates"":[-8.294900000000000e+01,4.065100000000000e+01],""type"":""Point""}"
"STORE00298","Kroger","Midwest","OH","Columbus",40.891,-83.009,"{""coordinates"":[-8.300900000000000e+01,4.089100000000000e+01],""type"":""Point""}"
"STORE00299","Kroger","Midwest","OH","Columbus",40.041,-82.799,"{""coordinates"":[-8.279900000000001e+01,4.004100000000000e+01],""type"":""Point""}"
"STORE00300","Kroger","Midwest","OH","Columbus",39.541,-82.379,"{""coordinates"":[-8.237900000000000e+01,3.954100000000000e+01],""type"":""Point""}"
"STORE00301","Target","Midwest","MI","Detroit",41.491,-82.156,"{""coordinates"":[-8.215600000000001e+01,4.149100000000000e+01],""type"":""Point""}"
"STORE00302","Target","Midwest","MI","Detroit",43.041,-83.816,"{""coordinates"":[-8.381600000000000e+01,4.304100000000000e+01],""type"":""Point""}"
